Tweet ID,Tweet Text,Information Source,Information Type,Informativeness,source_dataset
396494884586414080,"Dad called police, worried about LAX suspect - The Dominion Post http://t.co/a7PENQyv5M (Latest) #California",Media,Other Useful Information,Related - but not informative,2013_LA_airport_shootings
396389347521343489,Shooting at #LAX Airport :( &amp; somehow they always find my shampoo/bodywash but not the guns!!.. #SMH,Outsiders,Other Useful Information,Related - but not informative,2013_LA_airport_shootings
217960903906312194,God bless the citizens &amp; 1st responders in Colorado with the wild fires http://t.co/gDeYD9K2,Outsiders,Sympathy and support,Related - but not informative,2012_Colorado_wildfires
323888118535163905,wow. wow. wow. Praying for everyone in Boston. absolutely horrific. Speluation that it was a terrorist =-O,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
218021100548923392,Lets all find a way to help those in need in #Colorado,Outsiders,Sympathy and support,Related - but not informative,2012_Colorado_wildfires
326040492741627904,Glenn Beck Threatens to Expose U.S. Government Cover-Up of Boston Bombing (Video) http://t.co/5R09Ov4Q6x,Media,Other Useful Information,Related - but not informative,2013_Boston_bombings
328928321356316675,"RT @JonasBrothers: Thoughts and prayers are with everyone In #WestTX, so sad",Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
324826128483233792,RT @robertgibsonmj2: The perils of citizen journalism revealed in shocking video of Waco explosion http://t.co/RBhXqkXY1N,Outsiders,Other Useful Information,Related - but not informative,2013_West_Texas_explosion
325013437702864896,"@chestnuthell I can only imagine what it is like living there right now. Or in West, Texas",Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
323927599493545984,RT @JaiBrooks1: #prayforboston so horrible:(,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
407229920465547265,Prayers go out to those effected by the Metro-North train derailment in Bronx 🙏,Outsiders,Sympathy and support,Related - but not informative,2013_NY_train_crash
324750102533132289,"RT @andr3wgriggs: My prayers go out to Waco, Texas. #PrayForWaco",Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
324248195305717760,"RT @BarbaraNorro: Actions speak louder than words but if you act, act righteous. #prayforboston",Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
396345663845564416,People disregard the value of life and it has created a scary new paradigm of violence and hatred in the world #LAXShooting,Outsiders,Sympathy and support,Related - but not informative,2013_LA_airport_shootings
217797275706064897,RT @jrmontag: I usually love the smell of a campfire. Not so much when it's burning my town. #FlagstaffFire,Eyewitness,Affected individuals,Related - but not informative,2012_Colorado_wildfires
323890173735747584,RT @dee_8689: Pray for all of the victims at the Boston marathon #PrayForBoston,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
396330455303475200,RT @jackmooring: Praying for the victims at LAX. God help us,Outsiders,Sympathy and support,Related - but not informative,2013_LA_airport_shootings
324891983225159681,#prayfortexas #prayforboston I honestly give up on this screwed up world.,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
324754070336327680,RT @yafavewhitegirl: #prayforboston #prayfortexas #respect,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
325091690815844352,RT @southerrnnbelle: It breaks my heart for all the people in Boston #prayforboston,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
378197732508184576,#BoulderFlood is what Puddle of Mudd should've been named,Outsiders,Other Useful Information,Related - but not informative,2013_Colorado_floods
396333793973264385,yet another nutjob with a gun killing randomly in America #NotSurpisedAnymore #LAX,Outsiders,Sympathy and support,Related - but not informative,2013_LA_airport_shootings
212617058616225792,RT @gannett: Terrific panorama shot of the #HighParkFire from @MattStephens with the @coloradoan.  http://t.co/fkp7jsfK,Media,Other Useful Information,Related - but not informative,2012_Colorado_wildfires
324758373662867456,what a horrible week for america. #prayforboston #prayforwest #WestTX,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
396445861569630208,RT @Bruno_E_Ribeiro: 😔 so sad that those people lost their lives in that Los Angeles Airport shooting,Outsiders,Sympathy and support,Related - but not informative,2013_LA_airport_shootings
324855362756964353,RT @CatholicTV: Our prayers are with the people of #Waco Texas this morning.,Media,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
324841689351077888,Wow.. The fertilizer plant explosion in texas is a sad thing too... So much happening :(,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
381131081908371457,Evacuee Sadie and her new best friend Cook enjoying the sunny #estespark day! #COPets #COFloodRelief http://t.co/5sQ5jySX0T,Eyewitness,Other Useful Information,Related - but not informative,2013_Colorado_floods
396358720684584960,RT @CodySimpson: stuck in the airport terminal because of the shootings. praying for the victims,Eyewitness,Sympathy and support,Related - but not informative,2013_LA_airport_shootings
324740677923635200,Prayers for everyone in that community in West Texas. That's just unreal.,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
324022776639930368,Super tired and going to bed!! Night everyone!! #BostonMarathon #heartbroken #PrayForBoston,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
324740774401036288,RT @WhiteBoyPosts: Omfg watch this whole video through.. #PrayForTexas 😱😱😱http://t.co/YQskpsrjra,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
396323748581617664,The was a shooting in the LAX airport,Outsiders,Other Useful Information,Related - but not informative,2013_LA_airport_shootings
323939796550557696,“@RichMcD1234: My heart and prays go out to those affected by the explosion in Boston! I hope everyone is ok!”,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
324865169035513856,#PrayForTexas! My thoughts and prayers go out to the people and families in Texas.,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
323892820320583681,RT @DinoSamona: Crazy what happened during the Boston Marathon. Prayers to all those involved 🙏.,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
325108518388633600,"Ong the sooter is still indoors in MIT in Boston wow so bombing fire ,explosion in Texas and know this wow bad weej",Outsiders,Other Useful Information,Related - but not informative,2013_West_Texas_explosion
325982175113658369,David Remnick: The Brothers Tsarnaev http://t.co/DLIrJF4VFc via @NewYorker,Media,Other Useful Information,Related - but not informative,2013_Boston_bombings
218029963088117762,Praying for my cousins and everyone else in Colorado Springs that are having to evacuate because of these wildfires. &lt;3,Eyewitness,Sympathy and support,Related - but not informative,2012_Colorado_wildfires
324752547799781376,RT @ArchbishopYoung: “@Tara1029Now: Praying for our fellow Texans in West. #PrayForWest”,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
323962265403547648,RT @Kaylaboos13: What happened in Boston is devastating. #PrayForBoston,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
323893747274366976,RT @ashleycolley: The fake Boston Marathon account has been suspended. THANK YOU TWITTER!,Outsiders,Other Useful Information,Related - but not informative,2013_Boston_bombings
324500323324530688,"No more stories of Boston for Jwil, too many nightmares #prayforboston",Outsiders,Other Useful Information,Related - but not informative,2013_Boston_bombings
323913829601914881,RT @we_believejb: Help this girl find her family. Please RT and spread the word. #prayforboston http://t.co/ljlyC3pkFF,Outsiders,Other Useful Information,Related - but not informative,2013_Boston_bombings
324881572979429376,The way the terrible should i get out of this particular?  #prayfortexas http://t.co/V8SVNlvEJB,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
324836148662902784,RT @cquaig2015: #prayersfortexas #prayfortexas #prayfortexas #prayfortexas,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
323893059387535360,Pray for the victims of the horrible explosions in Boston. God be with you all. #prayforboston,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
218090872795955203,RT @arschmitty: Praying for those who have been affected by the Colorado fires and hoping for the best 💜💜,Outsiders,Sympathy and support,Related - but not informative,2012_Colorado_wildfires
217982542295465985,"hoping some rain hits colorado and puts out the fires, especially before it gets to friends at the Air Force Academy #USAFA",Outsiders,Other Useful Information,Related - but not informative,2012_Colorado_wildfires
407136739816660992,Train derailed in New York! Hope everyone's ok👏,Outsiders,Sympathy and support,Related - but not informative,2013_NY_train_crash
218790180721659904,"SHHHHH! He's gonna teach RT “@SamValley: Oh, God, demagogue Obama speaking about the Colorado wildfires.”",Outsiders,Other Useful Information,Related - but not informative,2012_Colorado_wildfires
323892069561167873,What a sickkkkk world we live in #PrayForBoston 🙏,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
379592468632584192,The #COFlood: apparently the only story that the world wants to cover right now,Media,Not applicable,Related - but not informative,2013_Colorado_floods
324740967326445568,this is the scariest and saddest thing I've ever seen #prayfortexas https://t.co/w5rBw4aNBi I can't even seeing hear this.,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
407192427561496576,Thoughts with all those involved in today's New York train derailment. http://t.co/ftgOGt28YM,Outsiders,Sympathy and support,Related - but not informative,2013_NY_train_crash
383003045933481985,Now observing a moment of silence in memory of the victims of the Colorado floods,Outsiders,Sympathy and support,Related - but not informative,2013_Colorado_floods
323908137939763200,RT @chillposts_: READ AND SPREAD!! #RT  #prayforboston 🙏 http://t.co/8Fpae9UKMi,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
329065672229404672,RT @runnersworld: Race director Dave McGillivray completed his #bostonmarathon today http://t.co/fnHGmqXK9k,Outsiders,Other Useful Information,Related - but not informative,2013_Boston_bombings
217707215602192384,#Colorado's forecast: mainly Smokey,Outsiders,Other Useful Information,Related - but not informative,2012_Colorado_wildfires
216626137940504577,Today my lifelong fear of our cabin in Colorado succumbing to fire has actually become a reality.,Eyewitness,Affected individuals,Related - but not informative,2012_Colorado_wildfires
397124286059528192,Now they want to start Arming TSA agents after this #LAXShooting #FalseFlag #Hoax,Outsiders,Other Useful Information,Related - but not informative,2013_LA_airport_shootings
325601298768621569,"@BRSurabaya broh,ada menit diam u/ (alm) anne williams dan korban boston marathon?",Not applicable,Not applicable,Related - but not informative,2013_Boston_bombings
217824186368921601,RT @ColoradoJohnQ: RT@balls_deepinpow: Colorado Springs fire http://t.co/gCsYOggt #waldocanyonfire”,Media,Other Useful Information,Related - but not informative,2012_Colorado_wildfires
215048576332603392,Thin the Trees. No beetle kill. #HighParkFire http://t.co/D5jzzJtP,Not applicable,Other Useful Information,Related - but not informative,2012_Colorado_wildfires
325035256459698177,RT @Austtenn: #prayfortexas #prayforboston http://t.co/VB6YnuqhSD,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
218357819269849088,We are sending our positive thoughts to all who are affected by the fires in our beloved home state of Colorado.,Outsiders,Sympathy and support,Related - but not informative,2012_Colorado_wildfires
218309005955710976,"Im praying for my homie up in Colorado, Springs.. Hella wildfires up there.",Outsiders,Sympathy and support,Related - but not informative,2012_Colorado_wildfires
379276767556403201,Here we go again with the rain. #boulderflood http://t.co/TInMWSAnku,Outsiders,Sympathy and support,Related - but not informative,2013_Colorado_floods
324890880131620864,RT @joeydegraw: Prayers for west Texas,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
324871909282025473,Prayers for Boston and West Texas. Cant believe all this is happening..,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
212169203422199808,RT @HumaneSociety: Every crew out there is risking their life. Our thoughts are with all of them #highparkfire,Outsiders,Sympathy and support,Related - but not informative,2012_Colorado_wildfires
323913577922715648,RT @inecascos: que huevos hacer estoy en una maratón #PrayForBoston http://t.co/kbsJTZ1mNw,Outsiders,Not applicable,Related - but not informative,2013_Boston_bombings
396394598768996352,"“@HaleyPhamily: Sad my reaction to the #LAXShooting was oh, another shooting?”",Outsiders,Sympathy and support,Related - but not informative,2013_LA_airport_shootings
324727180661764096,RT @pushingyayo: #prayforboston #prayfortexas #prayforhumanity,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
324745094504796160,I'm about to leave this country!   #prayfortexas,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
408351267657105410,"Pray for all those affected by the Metro North derailment accident - Lord, please send help - many are struggling with coping",Outsiders,Sympathy and support,Related - but not informative,2013_NY_train_crash
324733660848848896,"RT @PBandJenelley_1: Wow, this is insane... #PrayforTexas 😥💔",Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
325357509021937665,RT @camilacabello97: I see humans but no humanity #prayforvenezuela #prayfortexas #prayforboston #prayfortheworld,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
324204163519086593,These post comparing foreign country's to Boston's bombing,Outsiders,Not applicable,Related - but not informative,2013_Boston_bombings
378055482704814082,Damnit @twitter take care of the spammers using #BoulderFlood,Outsiders,Other Useful Information,Related - but not informative,2013_Colorado_floods
396345072419364865,Praying for the shooting victims at LAX❤️🙌🙏,Outsiders,Sympathy and support,Related - but not informative,2013_LA_airport_shootings
324751423709511682,RT @TheHausOfErik: What's happening to earth?!?! Omg #prayfortexas 🙏 http://t.co/5SZkO773ir,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
323880610726834178,RT @maevejrolf: I hope everyone is okay😔🙏 #PrayForBoston,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
324823079228436480,holy #prayfortexas https://t.co/vOuBIKPOza,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
217830318441377792,Glowing hillsides. Sounds of sirens. Unknown events in the dark. That is Colorado Springs tonight. #waldocanyonfire,Outsiders,Other Useful Information,Related - but not informative,2012_Colorado_wildfires
323908905484832768,"RT @tracywatkins: Pray for my mom, she's ran the Boston marathon and we can't get ahold of her. #prayforboston",Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
217843907986341889,"RT @adambombshow: to all our Colorado Springs listeners, we're praying for you. crazy fires http://t.co/YpyHWsKx",Media,Sympathy and support,Related - but not informative,2012_Colorado_wildfires
324731010052931585,"RT @LifeAsBros: Thoughts and prayers go out to those who were involved in the fertilizer plant explosion in West, TX.",Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
323908293112238081,"Our thoughts and prayers are with all the victims, families and first responders affected by the tragic events in Boston today.",Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
218142710203297792,Packed and ready to evacuate if we need to. #WaldoCanyonFire Please pray for the city of Colorado Springs!,Eyewitness,Affected individuals,Related - but not informative,2012_Colorado_wildfires
327790368928178178,RT @StateImpactTX: Remembering the Fallen of #West | http://t.co/SVl4CoXM9h,Media,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
323924088852717570,RT @1DUpdatesOnline: #PrayForBoston http://t.co/J5PwZFlwg7,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
396345571562512385,RT @1Dneews: I hope everyone is safe and okay at LAX airport I just heard about the shooting!,Outsiders,Sympathy and support,Related - but not informative,2013_LA_airport_shootings
323884020666626048,RT @i0beyStyles: THERE WAS A FUCKIN EXPLOSION IN BOSTON AND HALF OF U MOTHERFUCKERS ARE DOING 5RTS ARE U FUCKIN KIDDING ME,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
324852984611758080,#prayfortexas  #prayforthemiddleeast  #prayforboston  #prayforisrael,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
324719106622365696,RT @h3yvawn: what the fuck is happening in texas? what explosion? the world is getting crazier and crazier by the day man 😔,Outsiders,Infrastructure and utilities,Related - but not informative,2013_West_Texas_explosion
218940932362473473,RT @nourbaby: Those Colorado wildfires look scary. Prayers to everyone near there,Outsiders,Sympathy and support,Related - but not informative,2012_Colorado_wildfires
324734587769069568,There's a bomb explosion again in Texas. From a fertilizer plant. 0_0 #PrayForTexas,Outsiders,Affected individuals,Related - but not informative,2013_West_Texas_explosion
323878794576412672,Jesus fucking Christ. Those poor people at Boston marathon. I feel sick.,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
217851914904276992,"Hey Niall ... Come to Colorado? It's smoky because of the fires though :,(",Outsiders,Affected individuals,Related - but not informative,2012_Colorado_wildfires
323907953361055744,"Pointless and harrowing, there is never a just excuse to hurt people, ever!! #prayforboston",Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
217852464341319681,"Heading home from Denver this evening around 7pm, Colorado Springs is on fire http://t.co/0iLh7TkR",Outsiders,Affected individuals,Related - but not informative,2012_Colorado_wildfires
325309048046104576,RT @adamjamesfuller: #prayfortexas such an unfortunate event. My heart goes out to all of those affected by the blast.,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
212700856590671874,The fire in Colorado is still burning?,Outsiders,Other Useful Information,Related - but not informative,2012_Colorado_wildfires
379752632299970560,Prayers sent out to our Colorado people affected by the flooding. 🙏💙,Outsiders,Sympathy and support,Related - but not informative,2013_Colorado_floods
323932745900363776,"110 lesionados y dos muertos?y los que faltan,¿acaso no tienen corazón o sentimientos?yo creo que no.  #PrayForBoston",Not applicable,Not applicable,Related - but not informative,2013_Boston_bombings
324915840438894593,So the Boston bombs happened and now this explosion in Texas? Bit of a coincidence?,Outsiders,Other Useful Information,Related - but not informative,2013_West_Texas_explosion
324748198289764353,RT @Caleb_Adams7: Wow.. This is a crazy world we're livin in... Don't take a single day for granted. #PrayForBoston #PrayForWest,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
396320305083211776,"My dad and my uncle spend so much time at the airport, I'm so thankful they were both home and safe during the LAX shooting",Outsiders,Sympathy and support,Related - but not informative,2013_LA_airport_shootings
323940018827718657,People are sick 😔 #prayforboston,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
323917910642946048,RT @Karan1095: Lets #PrayForBoston.   Lets also #PrayForSyria #PrayForIraq #PrayForAfghanistan and all the others.  #RESPECT,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
324815479124393984,First Boston Bombing NOW Major Texas Explosion?? My Prayers Go Out To The Victims And Families In Waco #PrayForTexas,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
323935199572402176,All I can do is pray. #prayforboston,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
324759707472494592,"@DYNAMlTE Lamia, I just knew about texas explosion and I wonder about Anna...did she deactivate her acc?",Outsiders,Other Useful Information,Related - but not informative,2013_West_Texas_explosion
379836589691506688,Praying for Colorado because its crazy flooding out there. 😭🙏,Outsiders,Sympathy and support,Related - but not informative,2013_Colorado_floods
396646672274444288,"@QxK thanks to the dead lax shooter for causing traffic, i missed glassjaw. so I'm going to try to go tonight",Outsiders,Affected individuals,Related - but not informative,2013_LA_airport_shootings
396372750639435776,RT @jamiekilstein: Do we....do we bomb Iraq? #lax,Outsiders,Not applicable,Related - but not informative,2013_LA_airport_shootings
379713382028705792,Thoughts those doing it tough in the Colorado floods,Outsiders,Other Useful Information,Related - but not informative,2013_Colorado_floods
379370464121876480,RT @garretdoll: I'm sad - @cabelas #thornton #colorado #flood #coloradoflood #whollstoptherain http://t.co/K8OArwnbT5,Outsiders,Sympathy and support,Related - but not informative,2013_Colorado_floods
396324549710839809,RT @CBSEveningNews: NOW: We're on the air for a @CBSNews special report on the #LAXShooting. @JeffGlor anchors.,Media,Other Useful Information,Related - but not informative,2013_LA_airport_shootings
211889384608374785,RT @HumaneSociety: .@winecountrydog it is still open to large animals just not people #highparkfire,NGOs,Donations and volunteering,Related - but not informative,2012_Colorado_wildfires
325409480672149505,RT @BIGGALLAGHER: They should put catch the terrorist mode in the next call of duty #boston,Outsiders,Other Useful Information,Related - but not informative,2013_Boston_bombings
323901460603629569,Condolences to the victims of the Boston marathon explosions,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
378195434033782784,#boulder I hope you're okay. #boulderflood,Outsiders,Sympathy and support,Related - but not informative,2013_Colorado_floods
324725712626008064,"RT @junkgypsy: texas, our texas. 4 west, 4 emergency workers, 4 loved ones...let us pray. #westexplosion",Eyewitness,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
323935837098221571,RT @TimTebow: Wow... Praying for everyone effected by the explosions in Boston today.,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
380446437286227968,http://t.co/xPGPHyUlZH Colorado floods  #trending #topics http://t.co/zvwLd6vldo,Media,Other Useful Information,Related - but not informative,2013_Colorado_floods
324746252124307456,Prayers tonight for those in West Tx in the wake of Explosion there. Tragic week so far.,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
379727273563537408,The Devastating Floods In Colorado And How You Can Help http://t.co/UsVMBluP6X,Media,Donations and volunteering,Related - but not informative,2013_Colorado_floods
323959115506388993,RT @scooterbraun: Incredibly saddened by the news in Boston. My prayers go out to all those families suffering in this tragedy.,Outsiders,Sympathy and support,Related - but not informative,2013_Boston_bombings
325099018264903681,This week has been so intense. Prayers go out to all the hearts affected. #PrayForMIT #PrayForBoston #PrayForTexas.,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
396324151243587584,Wow another shooting in an airport in LA,Outsiders,Sympathy and support,Related - but not informative,2013_LA_airport_shootings
396326701392994304,RT @JUDiJAiKRAZi: Prayers going out to the victims at #LAX 🙌❤,Outsiders,Sympathy and support,Related - but not informative,2013_LA_airport_shootings
396325107569672192,RT @HarrisonAmy: Thinking of anyone in LAX airport or in the area. Hope people are keeping safe.,Outsiders,Sympathy and support,Related - but not informative,2013_LA_airport_shootings
